New series of generations:
Helper 1's score: [0.04573622810284504, 0.04016854134668762, 0.03864404141956763, 0.03991732064551214, 0.0057280482229845235, 0.04088541354313948, 0.036196785672023946, 0.008991683354296082]
Helper 2's score: [0.3052619308137832, 0.26573300496105084, 0.2556589157128087, 0.26408259952916513, 0.03788803227725607, 0.2704355493683867, 0.23945084451244036, 0.05948224774109509]
Helper 3's score: [9.818709538370797, 9.310275767571415, 8.960344900909217, 9.255578541090767, 1.3281150082380297, 9.479761557658355, 8.391870904490274, 2.084633884539274]
Helper 4's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, 2.2312738914105714, 15.926289763461334, 14.098564946474758, 3.5022400302979992]
Helper 5's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, 2.2312738914105714, 15.926289763461334, 14.098564946474758, 3.5022400302979992]
Helper 6's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, -4.219860988393297, -30.12034027798851, 14.098564946474758, 3.5022400302979992]
Helper 7's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, -4.219860988393297, -30.12034027798851, 14.098564946474758, 3.5022400302979992]
Helper 8's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, -4.219860988393297, -30.12034027798851, 14.098564946474758, 3.5022400302979992]
Helper 9's score: [17.429467624416407, 16.545909977659708, 15.924093689066343, 16.44877529434005, -4.219860988393297, -30.12034027798851, 14.098564946474758, 3.5022400302979992]
Helper 10's score: [17.4081683359096, 16.525660502005902, 15.89988840852307, 16.423772476071896, -4.222785583738917, -30.14121532748132, 14.08033514795207, 3.497711545989645]
Helper 11's score: [15.412436318268222, 14.628295390967745, 14.21657765932155, 14.684998464513916, -4.482024747899771, -31.991601361377484, 12.42333150990025, 3.08609344914316]
Helper 12's score: [23.023194404313834, 21.863929601056036, 22.573076205110098, 23.316834568413054, -3.4498431671311516, -24.62414055474551, 18.945267557882516, 4.706214758581703]
Helper 13's score: [42.050089619427865, 39.95301512627677, 39.98244817550291, 41.29982645153626, -0.8693892152096043, -6.2054885381655716, 35.25010767783819, 8.756518032178061]
Helper 14's score: [51.10711831358652, 48.56363524063325, 47.07132661634675, 48.62227574373009, 0.4217377402029816, 3.010261304323283, 42.421489358709344, 10.537968845835005]
Helper 15's score: [42.6313968732425, 48.56363524063325, 47.07132661634675, 48.62227574373009, 0.4217377402029816, 3.010261304323283, 42.421489358709344, 10.537968845835005]
Helper 16's score: [51.10711831358652, 56.62159994212284, 54.12780959813244, 55.91126218164729, 1.7740869724902846, 12.663000852665414, 49.143061749795486, 12.207682038913841]
Helper 17's score: [52.752235847581936, 58.1856318787598, 55.83128580058355, 57.67086607625468, 2.0695443780960967, 14.77190387553184, 51.30364765124525, 12.744395559877326]
---------------------------------------------------
Helper 1's score: [0.01925833451655635, 0.02309061802330364, 0.04373537454377354, 0.04377171537157458, 0.03211923330529356, 0.0034953178291186513, 0.008788774160431532, 0.030480557094731214]
Helper 2's score: [0.12812796363439294, 0.15276485374342735, 0.2893268794135822, 0.2895672884283137, 0.21248534027848176, 0.023123335206737827, 0.05813977697941776, 0.20163594596326165]
Helper 3's score: [4.249434648707524, 5.355920951382509, 10.140392673211606, 10.148818581708245, 7.451580154034998, 0.8109048158136658, 2.0388424569648267, 7.070958108864085]
Helper 4's score: [7.546479996766029, 9.518445829493775, 18.021245308250023, 18.03621961633219, 12.51894652366456, 1.3623518522385154, 3.425334332954613, 11.87948362289466]
Helper 5's score: [7.546479996766029, 9.518445829493775, 18.021245308250023, 18.03621961633219, 12.51894652366456, 1.3623518522385154, 3.425334332954613, 11.87948362289466]
Helper 6's score: [7.546479996766029, 9.518445829493775, 18.021245308250023, 18.03621961633219, 12.51894652366456, 1.3623518522385154, 3.425334332954613, 11.87948362289466]
Helper 7's score: [7.546479996766029, 9.518445829493775, 18.021245308250023, 18.03621961633219, 12.51894652366456, 1.3623518522385154, 3.425334332954613, 11.87948362289466]
Helper 8's score: [7.546479996766029, 9.518445829493775, 18.021245308250023, 18.03621961633219, 12.51894652366456, 1.3623518522385154, 3.425334332954613, 11.87948362289466]
Helper 9's score: [5.485826654229464, 6.9168677806742345, 18.021245308250023, 18.03621961633219, 8.899399116786302, 0.9684611119350515, 2.4349829929619085, 8.44482254144425]
Helper 10's score: [5.47815996383965, 6.90718857213706, 17.997429649779463, 18.012384168829236, 8.88373848340988, 0.9667568716583423, 2.4310966318012888, 8.431344159694456]
Helper 11's score: [4.478317405682821, 5.644885787926658, 15.715264805740853, 15.728323016356644, 7.16635057287697, 0.7798652193532674, 1.9121840464094786, 6.631691057055959]
Helper 12's score: [7.115953684129625, 8.974905690415671, 22.019946913771587, 22.0382438440558, 11.79937125368114, 1.2840453669417013, 3.1798337616001406, 11.028057241312485]
Helper 13's score: [7.115953684129625, 8.974905690415671, 41.72207850136763, 41.756746430615664, 11.79937125368114, 1.2840453669417013, 3.1798337616001406, 11.028057241312485]
Helper 14's score: [9.898986490095865, 12.488488934957902, 49.2944987585187, 49.335458803096095, 17.42760943332746, 1.8965282699069435, 4.790877064139295, 16.615354908626525]
Helper 15's score: [7.314193567805722, 12.488488934957902, 49.2944987585187, 49.335458803096095, 17.42760943332746, 1.8965282699069435, 4.790877064139295, 16.615354908626525]
Helper 16's score: [10.311117158603178, 16.272109627903127, 57.32464273805897, 57.372275232172285, 23.424360745048375, 2.5491139520562824, 6.50919392035435, 22.574690543680596]
Helper 17's score: [11.144679366802348, 17.32448321176226, 59.73192729058215, 59.781560058256716, 24.812616411328197, 2.700188379506054, 6.8510983468057605, 23.760457432345518]
---------------------------------------------------
Helper 1's score: [0.03517314553167144, 0.01657393878038439, 0.03211844771845937, 0.01675065672642029, 0.04169003947571853, 0.006923831489528982, 0.019253301421820485, 0.025703327278074044]
Helper 2's score: [0.23344657363233123, 0.10965450657500024, 0.21252979648557235, 0.11084015318149229, 0.2758597397812689, 0.04581445297271215, 0.12738185918175146, 0.1700559059511423]
Helper 3's score: [7.959212259538717, 3.849755172515975, 7.456179101846617, 3.88860313924699, 9.68010533659543, 1.6076602227856687, 4.472241685398532, 5.970482110468863]
Helper 4's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 5's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 6's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 7's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 8's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 9's score: [13.367248239673188, 6.4678256386746575, 12.526733615599348, 6.533037229492839, 16.263077254365342, 2.7009522616547383, 7.948129546371957, 10.61082307408304]
Helper 10's score: [13.3510257725919, 6.459972221628291, 12.506901553510307, 6.52269426188922, 16.239733559309933, 2.697075368925943, 7.938383159407469, 10.597811561488994]
Helper 11's score: [11.456542509973335, 5.542838774899581, 10.738033646580913, 5.60018084022324, 13.77808527426117, 2.288247789808572, 6.867259074244426, 9.167851456819832]
Helper 12's score: [18.873277568443463, 9.133335414202916, 15.373969202011981, 8.017949151305158, 19.79680245622223, 3.287829082488864, 9.647969363023165, 12.880124227711175]
Helper 13's score: [34.32480894025623, 16.613536746084865, 29.86126781273407, 15.573475123436154, 38.60529364985055, 6.411520622114777, 18.337689015456725, 24.480976636746618]
Helper 14's score: [38.8736225744987, 18.815651280014798, 34.2197351527734, 17.846536104037458, 44.33232485636026, 7.362659059684309, 20.893506487121797, 27.89301551246768]
Helper 15's score: [34.796378762366174, 18.815651280014798, 34.2197351527734, 17.846536104037458, 44.33232485636026, 7.362659059684309, 20.893506487121797, 27.89301551246768]
Helper 16's score: [39.259910858794015, 20.976480386798684, 38.52033796876875, 20.08941913869957, 49.93869529282423, 8.293758302047992, 23.4030111866752, 31.243226428782677]
Helper 17's score: [40.43092222347156, 21.54337570344601, 39.492051543017915, 20.596194580069856, 51.19640601121122, 8.502637381708203, 23.919400913701363, 31.93261127068548]
---------------------------------------------------
Helper 1's score: [0.04116737798135977, 0.021241593038974705, 0.030435958546643244, 0.023697316807748166, 0.03975345302171781, 0.04317713704644665, 0.012198077488025072, 0.03848499725233153]
Helper 2's score: [0.2737344621312081, 0.14048359504944954, 0.20129027547102693, 0.15672381143658473, 0.2629279428534374, 0.2855720688142778, 0.08067634819702849, 0.25453429376381753]
Helper 3's score: [9.090439809515207, 4.924632788122432, 7.055826668997162, 5.493638705662682, 9.214869446427885, 10.008481042795664, 2.828048011320813, 8.922506030314164]
Helper 4's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 5's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 6's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 7's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 8's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 9's score: [16.143804087422406, 8.75195214258082, 12.53945578381807, 9.76317062104356, 17.27161679964489, 18.75909911937891, 5.300682508132219, 16.723680593209476]
Helper 10's score: [16.12567617190758, 8.742115514388624, 12.525313432553759, 9.75215944234836, 17.25283795027668, 18.738702980399417, 5.2966383527635745, 16.71092126220809]
Helper 11's score: [14.224886697542173, 7.710702977427179, 10.862813644272375, 8.457743690160287, 14.936013016744996, 16.22234628521944, 4.726924865620051, 14.91347227823016]
Helper 12's score: [21.27825097544937, 11.538022331885564, 17.443168582057467, 13.58118198861734, 23.529876860176465, 25.55633890024157, 6.924822196119079, 21.847849667470435]
Helper 13's score: [38.91166167021737, 21.10632071803153, 31.15224136910974, 24.255011777069534, 41.433759867325364, 45.00215684820434, 12.419565522366648, 39.183793140571126]
Helper 14's score: [47.96224902896672, 26.017379725129295, 38.410334326593606, 29.906134214038108, 50.54779687563126, 54.90112146742941, 15.25488810001712, 48.12925046509404]
Helper 15's score: [39.15448389318251, 26.017379725129295, 38.410334326593606, 29.906134214038108, 50.54779687563126, 54.90112146742941, 15.25488810001712, 48.12925046509404]
Helper 16's score: [50.166425365812714, 31.992715049915013, 46.787328978531704, 36.42842907981564, 61.608989028485404, 66.91493594588364, 18.69869928701519, 58.99449248370557]
Helper 17's score: [53.421153356329185, 33.75880608687152, 49.14380056744327, 38.263168528067844, 64.27381489898717, 69.80926443988172, 19.515262372926607, 61.57075322221185]
---------------------------------------------------
Helper 1's score: [0.045876094618106246, 0.027458113769830175, 0.04362313173907686, 0.037930903280462086, 0.03633397752502778, 0.026028324202257085, 0.04158656460063422, 0.038859172909685956]
Helper 2's score: [0.3051222589252539, 0.1816621385413633, 0.2885822056305218, 0.250926132394762, 0.2403529233559224, 0.17217998793990869, 0.2751191332913291, 0.257075862697436]
Helper 3's score: [10.147097918502627, 6.367511538907051, 10.120735656720377, 8.800116589939911, 8.429819328499656, 6.038812301722377, 9.645818497645244, 9.013212138463762]
Helper 4's score: [18.020678446164528, 11.316191059199602, 17.98645841759226, 15.639468955976032, 14.981392452614642, 10.732118152748352, 17.142377989128377, 16.018121159076824]
Helper 5's score: [18.020678446164528, 11.316191059199602, 17.98645841759226, 15.639468955976032, 14.981392452614642, 10.732118152748352, 17.142377989128377, 16.018121159076824]
Helper 6's score: [18.020678446164528, 11.316191059199602, 17.98645841759226, 15.639468955976032, 14.981392452614642, 10.732118152748352, 17.142377989128377, 16.018121159076824]
Helper 7's score: [18.020678446164528, 11.316191059199602, 17.98645841759226, 15.639468955976032, 14.981392452614642, 10.732118152748352, 17.142377989128377, 16.018121159076824]
Helper 8's score: [18.020678446164528, 11.316191059199602, 17.98645841759226, 15.639468955976032, 14.981392452614642, 10.732118152748352, 17.142377989128377, 16.018121159076824]
Helper 9's score: [13.099690616375842, 8.223266359016758, 13.070381692047333, 11.364873727203456, 14.981392452614642, 10.732118152748352, 12.457028306951418, 11.64005302119366]
Helper 10's score: [13.077816821410064, 8.209518306171178, 13.0499563892522, 11.347113650062953, 14.963781320306094, 10.719502185752171, 12.436539666334344, 11.620908096959857]
Helper 11's score: [9.674576817581443, 6.070523975647931, 9.895685081568313, 8.604432069847133, 12.361427909597277, 8.855271983701735, 9.337990492974287, 8.72557256604835]
Helper 12's score: [15.973441239710962, 10.029467591881971, 16.18826329026582, 14.07591396267603, 16.29237178406627, 11.67125549431732, 15.335238086160793, 14.329499782538798]
Helper 13's score: [15.973441239710962, 10.029467591881971, 16.18826329026582, 14.07591396267603, 32.671304594353735, 23.404520121882257, 15.335238086160793, 14.329499782538798]
Helper 14's score: [23.731735980179494, 14.905688030558444, 24.27518915800503, 21.107605423074013, 39.73202199378123, 28.46255819234192, 22.6648838906967, 21.1784418969079]
Helper 15's score: [16.517488341845706, 14.905688030558444, 24.27518915800503, 21.107605423074013, 39.73202199378123, 28.46255819234192, 22.6648838906967, 21.1784418969079]
Helper 16's score: [24.715933546137233, 20.058550535511586, 32.35611335096071, 28.134078346043356, 47.21205062437908, 33.82097539577792, 30.431086742351756, 28.435310127364172]
Helper 17's score: [26.60221167314792, 21.244108478802925, 34.87835346237369, 30.32720024954042, 49.52931002474731, 35.48097474189867, 33.33659253256984, 31.150262732284467]
---------------------------------------------------
Helper 1's score: [0.04525127679081609, 0.03306060973105333, 0.03654066443295621, 0.01279637420390589, 0.017264381900952704, 0.022855270961860196, 0.0045950451142745975, 0.0051766579108727]
Helper 2's score: [0.30141745960669697, 0.21872441853297228, 0.24175038672498128, 0.0846598840080684, 0.11421660385207935, 0.15120445344403932, 0.0303997161394544, 0.034247526874702804]
Helper 3's score: [9.922102073576829, 7.6734240345312505, 8.479778530020557, 2.969579807052549, 4.006267440100771, 5.303655144707401, 1.066459182258187, 1.2014450838163762]
Helper 4's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 6.341497941849987, 8.395125559465418, 1.6880948619294267, 1.9017636179813802]
Helper 5's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 6.341497941849987, 8.395125559465418, 1.6880948619294267, 1.9017636179813802]
Helper 6's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 6.341497941849987, 8.395125559465418, -3.492202468664236, -3.934224166726986]
Helper 7's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 6.341497941849987, 8.395125559465418, -3.492202468664236, -3.934224166726986]
Helper 8's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 6.341497941849987, 8.395125559465418, -3.492202468664236, -3.934224166726986]
Helper 9's score: [15.69451284195891, 12.146243804130219, 13.422595415997904, 4.7005317608792385, 4.3954725237256405, 5.818900213833738, -3.492202468664236, -3.934224166726986]
Helper 10's score: [15.674460053723113, 12.130705667421735, 13.402427447929687, 4.693469030347701, 4.385865438855046, 5.80618197525846, -3.495082201436068, -3.9374683985166135]
Helper 11's score: [13.767191120284512, 10.652836102394714, 11.592646778785788, 4.059692085436057, 3.563895804857722, 4.7180260936747, -3.7204580888257035, -4.191370991714481]
Helper 12's score: [19.924429273225396, 15.423843856633612, 18.18306929342225, 6.367628023871642, 6.677536473856676, 8.83998664668539, -3.2231495450887118, -3.631116164382478]
Helper 13's score: [39.16579850116566, 30.33324308863017, 34.6591255800134, 12.137467869960604, 6.677536473856676, 8.83998664668539, -1.1510306128512466, -1.2967210504991313]
Helper 14's score: [45.03615500432942, 34.8819572525226, 39.93804218605103, 13.986120414470596, 9.346400092464803, 12.373133765040864, -0.43816475957304923, -0.49362498354219886]
Helper 15's score: [39.63595900010333, 34.8819572525226, 39.93804218605103, 13.986120414470596, 9.346400092464803, 12.373133765040864, -0.43816475957304923, -0.49362498354219886]
Helper 16's score: [45.517189235027935, 39.439097054218834, 45.29251511771185, 15.861232439976632, 12.047560258547886, 15.949036329140501, 0.27446474969069934, 0.3092048244158213]
Helper 17's score: [47.474379819756294, 40.955648992656094, 46.72927468949554, 16.364379096089593, 12.619600977391624, 16.706326436912587, 0.45745448164583435, 0.5153562810340153]
---------------------------------------------------
